product_id,creator_id,status,name,note,description_list,description_detail,search_word,free_area,del_flg,create_date,update_date
1243,1,1,ゆかた(黒地・白い花),,"黒地にデザイン化された白の花がモダンです。飾り衿、お花を付けて華やかに。※飾り衿、お花はオプション(別途、各1,080円)になります。","黒地にデザイン化された白の花がモダンです。飾り衿、お花を付けて華やかに。※飾り衿、お花はオプション(別途、各1,080円)になります。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1244,1,1,ゆかた(深紅地・大輪の花),,綿紅梅、深みのある赤がピンクのおおきなぼたんの花を引き立たせています。,"綿紅梅、深みのある赤がピンクのおおきなぼたんの花を引き立たせています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1245,1,1,ゆかた(生成り地・雪輪),,"生成りに雪輪模様が涼しげです。ピンクの帯飾りで可愛さをプラスしました。※ピンク帯飾りはオプション(別途1,080円)になります。","生成りに雪輪模様が涼しげです。ピンクの帯飾りで可愛さをプラスしました。※ピンク帯飾りはオプション(別途1,080円)になります。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1246,1,1,ゆかた(ピンク地・梅、ウサギ),,"綿紅梅、ピンクに梅とうさぎが可愛らしさを表現します。※白い兵児帯(チュール)はオプション(別途1,080円)になります。","綿紅梅、ピンクに梅とうさぎが可愛らしさを表現します。※白い兵児帯(チュール)はオプション(別途1,080円)になります。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1247,1,1,ゆかた(白地・金魚),,白地に雲間のおひさまと金魚が夏を誘います。,"白地に雲間のおひさまと金魚が夏を誘います。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1248,1,1,ゆかた(ベージュ地・矢羽根、小花),,生成り地に色合いの良い矢羽が全体をまとめています。,"生成り地に色合いの良い矢羽が全体をまとめています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1249,1,1,ゆかた(赤地・雪輪),,落ち着いた赤に雪輪と麻が涼しげです。,"落ち着いた赤に雪輪と麻が涼しげです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1250,1,1,ゆかた(水色地・金魚、花模様),,綿紅梅、水色の水面に金魚が泳いで、花模様が優しさを醸し出しています。,"綿紅梅、水色の水面に金魚が泳いで、花模様が優しさを醸し出しています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1251,1,1,ゆかた(生成り地・花),,生成り地にしゃぼん玉のような丸と花の束が上品にまとまっています。,"生成り地にしゃぼん玉のような丸と花の束が上品にまとまっています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1252,1,1,ゆかた(黒地・花のくす玉),,黒地に花のくす玉が粋な縞柄に調和しています。,"黒地に花のくす玉が粋な縞柄に調和しています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1253,1,2,ゆかた(朱色地・花),,鮮やかな赤に南国を思わせるような一輪の大きな花が大胆に配されています。こちらの商品は、ご来店のお客様のみへのご提供になります。詳しくは、取扱い店舗までお問い合わせください。,"鮮やかな赤に南国を思わせるような一輪の大きな花が大胆に配されています。こちらの商品は、ご来店のお客様のみへのご提供になります。詳しくは、取扱い店舗までお問い合わせください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1254,1,1,ゆかた(黒地・バラの花),,"黒地にバラの花を描いた総柄で色遣いが彩やかでモダンなムードです。※ピンクの兵児帯(チュール)はオプション(別途1,080円)になります。","黒地にバラの花を描いた総柄で色遣いが彩やかでモダンなムードです。※ピンクの兵児帯(チュール)はオプション(別途1,080円)になります。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1255,1,1,ゆかた(茄紺地・雪輪に花),,茄子紺地に水色の縦枠、雪輪のなかの鮮やかな花がひきたちます。,"茄子紺地に水色の縦枠、雪輪のなかの鮮やかな花がひきたちます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1256,1,1,ゆかた(淡いベージュ地・千鳥),,"淡いベージュ地にブルーの波と千鳥。千鳥の色遣いが印象的です。※ピンク帯飾りはオプション(別途1,080円)になります。","淡いベージュ地にブルーの波と千鳥。千鳥の色遣いが印象的です。※ピンク帯飾りはオプション(別途1,080円)になります。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1257,1,1,ゆかた(淡いベージュ地・あざみの花),,淡いベージュ地にブルーグレーの太い縞にアザミの花。ちょっぴり大人のムードが漂っています。,"淡いベージュ地にブルーグレーの太い縞にアザミの花。ちょっぴり大人のムードが漂っています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1258,1,1,ゆかた(グレー地・アサガオ),,グレーに細かい曲線が全体を引き締め、ブルーの朝顔が映えています。,"グレーに細かい曲線が全体を引き締め、ブルーの朝顔が映えています。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">池袋店:03-6416-0529</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
